Year,MonthOfYear,DayOfMonth,HourOfDay(UTC),AirTemperature(C),filename
2013,1,9,5,-13.7,KAN_B_hour_v03.csv
2013,1,9,6,-13.62,KAN_B_hour_v03.csv
2013,1,9,7,-13.64,KAN_B_hour_v03.csv
2013,1,9,8,-14.38,KAN_B_hour_v03.csv
2013,1,9,9,-13.29,KAN_B_hour_v03.csv
2013,1,9,10,-11.81,KAN_B_hour_v03.csv
2013,1,9,11,-10.87,KAN_B_hour_v03.csv
2013,1,9,12,-10.84,KAN_B_hour_v03.csv
2013,1,9,13,-10.88,KAN_B_hour_v03.csv
2013,1,9,14,-10.73,KAN_B_hour_v03.csv
2013,1,9,15,-11.0,KAN_B_hour_v03.csv
2013,1,9,16,-10.9,KAN_B_hour_v03.csv
2013,1,9,17,-10.93,KAN_B_hour_v03.csv
2013,1,9,18,-11.27,KAN_B_hour_v03.csv
2013,1,9,19,-11.43,KAN_B_hour_v03.csv
2013,1,9,20,-11.2,KAN_B_hour_v03.csv
2013,1,9,21,-11.21,KAN_B_hour_v03.csv
2013,1,9,22,-11.81,KAN_B_hour_v03.csv
2013,1,9,23,-12.44,KAN_B_hour_v03.csv
2013,1,10,0,-12.38,KAN_B_hour_v03.csv
2013,1,10,1,-12.33,KAN_B_hour_v03.csv
2013,1,10,2,-12.15,KAN_B_hour_v03.csv
2013,1,10,3,-11.71,KAN_B_hour_v03.csv
2013,1,10,4,-11.26,KAN_B_hour_v03.csv
2013,1,10,5,-11.98,KAN_B_hour_v03.csv
2013,1,10,6,-12.62,KAN_B_hour_v03.csv
2013,1,10,7,-12.81,KAN_B_hour_v03.csv
2013,1,10,8,-12.36,KAN_B_hour_v03.csv
2013,1,10,9,-12.93,KAN_B_hour_v03.csv
2013,1,10,10,-13.02,KAN_B_hour_v03.csv
2013,1,10,11,-13.06,KAN_B_hour_v03.csv
2013,1,10,12,-13.33,KAN_B_hour_v03.csv
2013,1,10,13,-13.7,KAN_B_hour_v03.csv
2013,1,10,14,-13.61,KAN_B_hour_v03.csv
2013,1,10,15,-13.84,KAN_B_hour_v03.csv
2013,1,10,16,-14.78,KAN_B_hour_v03.csv
2013,1,10,17,-15.61,KAN_B_hour_v03.csv
2013,1,10,18,-17.41,KAN_B_hour_v03.csv
2013,1,10,19,-15.65,KAN_B_hour_v03.csv
2013,1,10,20,-14.42,KAN_B_hour_v03.csv
2013,1,10,21,-13.9,KAN_B_hour_v03.csv
2013,1,10,22,-13.74,KAN_B_hour_v03.csv
2013,1,10,23,-13.96,KAN_B_hour_v03.csv
2013,1,11,0,-13.89,KAN_B_hour_v03.csv
2013,1,11,1,-13.78,KAN_B_hour_v03.csv
2013,1,11,2,-13.86,KAN_B_hour_v03.csv
2013,1,11,3,-13.51,KAN_B_hour_v03.csv
2013,1,11,4,-13.34,KAN_B_hour_v03.csv
2013,1,11,5,-13.81,KAN_B_hour_v03.csv
2013,1,11,6,-14.29,KAN_B_hour_v03.csv
2013,1,11,7,-14.24,KAN_B_hour_v03.csv
2013,1,11,8,-13.56,KAN_B_hour_v03.csv
2013,1,11,9,-13.14,KAN_B_hour_v03.csv
2013,1,11,10,-12.88,KAN_B_hour_v03.csv
2013,1,11,11,-12.93,KAN_B_hour_v03.csv
2013,1,11,12,-12.99,KAN_B_hour_v03.csv
2013,1,11,13,-12.07,KAN_B_hour_v03.csv
2013,1,11,14,-11.76,KAN_B_hour_v03.csv
2013,1,11,15,-11.81,KAN_B_hour_v03.csv
2013,1,11,16,-11.91,KAN_B_hour_v03.csv
2013,1,11,17,-11.7,KAN_B_hour_v03.csv
2013,1,11,18,-11.24,KAN_B_hour_v03.csv
2013,1,11,19,-12.35,KAN_B_hour_v03.csv
2013,1,11,20,-12.56,KAN_B_hour_v03.csv
2013,1,11,21,-11.94,KAN_B_hour_v03.csv
2013,1,11,22,-12.21,KAN_B_hour_v03.csv
2013,1,11,23,-13.7,KAN_B_hour_v03.csv
2013,1,12,0,-15.84,KAN_B_hour_v03.csv
2013,1,12,1,-15.92,KAN_B_hour_v03.csv
2013,1,12,2,-15.73,KAN_B_hour_v03.csv
2013,1,12,3,-15.5,KAN_B_hour_v03.csv
2013,1,12,4,-15.55,KAN_B_hour_v03.csv
2013,1,12,5,-15.12,KAN_B_hour_v03.csv
2013,1,12,6,-14.93,KAN_B_hour_v03.csv
2013,1,12,7,-14.84,KAN_B_hour_v03.csv
2013,1,12,8,-15.03,KAN_B_hour_v03.csv
2013,1,12,9,-15.61,KAN_B_hour_v03.csv
2013,1,12,10,-16.19,KAN_B_hour_v03.csv
2013,1,12,11,-17.08,KAN_B_hour_v03.csv
2013,1,12,12,-17.22,KAN_B_hour_v03.csv
2013,1,12,13,-17.15,KAN_B_hour_v03.csv
2013,1,12,14,-18.39,KAN_B_hour_v03.csv
2013,1,12,15,-18.11,KAN_B_hour_v03.csv
2013,1,12,16,-20.03,KAN_B_hour_v03.csv
2013,1,12,17,-18.85,KAN_B_hour_v03.csv
2013,1,12,18,-18.7,KAN_B_hour_v03.csv
2013,1,12,19,-19.18,KAN_B_hour_v03.csv
2013,1,12,20,-19.71,KAN_B_hour_v03.csv
2013,1,12,21,-20.53,KAN_B_hour_v03.csv
2013,1,12,22,-20.5,KAN_B_hour_v03.csv
2013,1,12,23,-21.18,KAN_B_hour_v03.csv
2013,1,13,0,-21.5,KAN_B_hour_v03.csv
2013,1,13,1,-21.02,KAN_B_hour_v03.csv
2013,1,13,2,-20.87,KAN_B_hour_v03.csv
2013,1,13,3,-20.44,KAN_B_hour_v03.csv
2013,1,13,4,-21.89,KAN_B_hour_v03.csv
2013,1,13,5,-22.1,KAN_B_hour_v03.csv
2013,1,13,6,-22.17,KAN_B_hour_v03.csv
2013,1,13,7,-22.71,KAN_B_hour_v03.csv
2013,1,13,8,-22.57,KAN_B_hour_v03.csv
2013,1,13,9,-23.42,KAN_B_hour_v03.csv
2013,1,13,10,-24.44,KAN_B_hour_v03.csv
2013,1,13,11,-24.32,KAN_B_hour_v03.csv
2013,1,13,12,-25.07,KAN_B_hour_v03.csv
2013,1,13,13,-25.96,KAN_B_hour_v03.csv
2013,1,13,14,-25.42,KAN_B_hour_v03.csv
2013,1,13,15,-26.07,KAN_B_hour_v03.csv
2013,1,13,16,-25.53,KAN_B_hour_v03.csv
2013,1,13,17,-26.1,KAN_B_hour_v03.csv
2013,1,13,18,-26.24,KAN_B_hour_v03.csv
2013,1,13,19,-25.16,KAN_B_hour_v03.csv
2013,1,13,20,-24.67,KAN_B_hour_v03.csv
2013,1,13,21,-26.1,KAN_B_hour_v03.csv
2013,1,13,22,-25.25,KAN_B_hour_v03.csv
2013,1,13,23,-24.16,KAN_B_hour_v03.csv
2013,1,14,0,-23.66,KAN_B_hour_v03.csv
2013,1,14,1,-23.94,KAN_B_hour_v03.csv
2013,1,14,2,-24.83,KAN_B_hour_v03.csv
2013,1,14,3,-24.44,KAN_B_hour_v03.csv
2013,1,14,4,-22.72,KAN_B_hour_v03.csv
2013,1,14,5,-23.17,KAN_B_hour_v03.csv
2013,1,14,6,-23.34,KAN_B_hour_v03.csv
2013,1,14,7,-22.93,KAN_B_hour_v03.csv
2013,1,14,8,-22.68,KAN_B_hour_v03.csv
2013,1,14,9,-21.79,KAN_B_hour_v03.csv
2013,1,14,10,-22.86,KAN_B_hour_v03.csv
2013,1,14,11,-23.71,KAN_B_hour_v03.csv
2013,1,14,12,-24.99,KAN_B_hour_v03.csv
2013,1,14,13,-23.68,KAN_B_hour_v03.csv
2013,1,14,14,-23.56,KAN_B_hour_v03.csv
2013,1,14,15,-25.17,KAN_B_hour_v03.csv
2013,1,14,16,-24.66,KAN_B_hour_v03.csv
2013,1,14,17,-25.37,KAN_B_hour_v03.csv
2013,1,14,18,-24.48,KAN_B_hour_v03.csv
2013,1,14,19,-24.25,KAN_B_hour_v03.csv
2013,1,14,20,-23.49,KAN_B_hour_v03.csv
2013,1,14,21,-23.58,KAN_B_hour_v03.csv
2013,1,14,22,-20.22,KAN_B_hour_v03.csv
2013,1,14,23,-21.08,KAN_B_hour_v03.csv
2013,1,15,0,-21.2,KAN_B_hour_v03.csv
2013,1,15,1,-20.86,KAN_B_hour_v03.csv
2013,1,15,2,-21.45,KAN_B_hour_v03.csv
2013,1,15,3,-21.05,KAN_B_hour_v03.csv
2013,1,15,4,-20.02,KAN_B_hour_v03.csv
2013,1,15,5,-20.16,KAN_B_hour_v03.csv
2013,1,15,6,-18.11,KAN_B_hour_v03.csv
2013,1,15,7,-11.28,KAN_B_hour_v03.csv
2013,1,15,8,-5.98,KAN_B_hour_v03.csv
2013,1,15,9,-4.62,KAN_B_hour_v03.csv
2013,1,15,10,-5.44,KAN_B_hour_v03.csv
2013,1,15,11,-5.78,KAN_B_hour_v03.csv
2013,1,15,12,-5.86,KAN_B_hour_v03.csv
2013,1,15,13,-5.73,KAN_B_hour_v03.csv
2013,1,15,14,-6.05,KAN_B_hour_v03.csv
2013,1,15,15,-6.75,KAN_B_hour_v03.csv
2013,1,15,16,-6.62,KAN_B_hour_v03.csv
2013,1,15,17,-7.42,KAN_B_hour_v03.csv
2013,1,15,18,-8.23,KAN_B_hour_v03.csv
2013,1,15,19,-8.72,KAN_B_hour_v03.csv
2013,1,15,20,-8.64,KAN_B_hour_v03.csv
2013,1,15,21,-8.3,KAN_B_hour_v03.csv
2013,1,15,22,-8.34,KAN_B_hour_v03.csv
2013,1,15,23,-8.99,KAN_B_hour_v03.csv
2013,1,16,0,-9.28,KAN_B_hour_v03.csv
2013,1,16,1,-8.12,KAN_B_hour_v03.csv
2013,1,16,2,-7.57,KAN_B_hour_v03.csv
2013,1,16,3,-9.22,KAN_B_hour_v03.csv
2013,1,16,4,-10.28,KAN_B_hour_v03.csv
2013,1,16,5,-10.26,KAN_B_hour_v03.csv
2013,1,16,6,-10.46,KAN_B_hour_v03.csv
2013,1,16,7,-10.51,KAN_B_hour_v03.csv
2013,1,16,8,-10.04,KAN_B_hour_v03.csv
2013,1,16,9,-7.76,KAN_B_hour_v03.csv
2013,1,16,10,-8.06,KAN_B_hour_v03.csv
2013,1,16,11,-6.17,KAN_B_hour_v03.csv
2013,1,16,12,-5.93,KAN_B_hour_v03.csv
2013,1,16,13,-5.71,KAN_B_hour_v03.csv
2013,1,16,14,-6.08,KAN_B_hour_v03.csv
2013,1,16,15,-6.84,KAN_B_hour_v03.csv
2013,1,16,16,-6.46,KAN_B_hour_v03.csv
2013,1,16,17,-6.53,KAN_B_hour_v03.csv
2013,1,16,18,-6.98,KAN_B_hour_v03.csv
2013,1,16,19,-7.46,KAN_B_hour_v03.csv
2013,1,16,20,-7.83,KAN_B_hour_v03.csv
2013,1,16,21,-8.35,KAN_B_hour_v03.csv
2013,1,16,22,-10.29,KAN_B_hour_v03.csv
2013,1,16,23,-9.44,KAN_B_hour_v03.csv
2013,1,17,0,-8.34,KAN_B_hour_v03.csv
2013,1,17,1,-8.25,KAN_B_hour_v03.csv
2013,1,17,2,-8.28,KAN_B_hour_v03.csv
2013,1,17,3,-8.78,KAN_B_hour_v03.csv
2013,1,17,4,-8.87,KAN_B_hour_v03.csv
2013,1,17,5,-10.33,KAN_B_hour_v03.csv
2013,1,17,6,-10.48,KAN_B_hour_v03.csv
2013,1,17,7,-12.64,KAN_B_hour_v03.csv
2013,1,17,8,-11.62,KAN_B_hour_v03.csv
2013,1,17,9,-13.04,KAN_B_hour_v03.csv
2013,1,17,10,-11.57,KAN_B_hour_v03.csv
2013,1,17,11,-12.24,KAN_B_hour_v03.csv
2013,1,17,12,-11.27,KAN_B_hour_v03.csv
2013,1,17,13,-11.87,KAN_B_hour_v03.csv
2013,1,17,14,-11.78,KAN_B_hour_v03.csv
2013,1,17,15,-12.96,KAN_B_hour_v03.csv
2013,1,17,16,-13.54,KAN_B_hour_v03.csv
2013,1,17,17,-13.83,KAN_B_hour_v03.csv
2013,1,17,18,-13.79,KAN_B_hour_v03.csv
2013,1,17,19,-14.45,KAN_B_hour_v03.csv
2013,1,17,20,-13.28,KAN_B_hour_v03.csv
2013,1,17,21,-12.95,KAN_B_hour_v03.csv
2013,1,17,22,-13.9,KAN_B_hour_v03.csv
2013,1,17,23,-14.26,KAN_B_hour_v03.csv
2013,1,18,0,-15.69,KAN_B_hour_v03.csv
2013,1,18,1,-15.8,KAN_B_hour_v03.csv
2013,1,18,2,-17.76,KAN_B_hour_v03.csv
2013,1,18,3,-17.79,KAN_B_hour_v03.csv
2013,1,18,4,-17.9,KAN_B_hour_v03.csv
2013,1,18,5,-18.23,KAN_B_hour_v03.csv
2013,1,18,6,-18.97,KAN_B_hour_v03.csv
2013,1,18,7,-20.1,KAN_B_hour_v03.csv
2013,1,18,8,-20.58,KAN_B_hour_v03.csv
2013,1,18,9,-20.22,KAN_B_hour_v03.csv
2013,1,18,10,-19.26,KAN_B_hour_v03.csv
2013,1,18,11,-19.12,KAN_B_hour_v03.csv
2013,1,18,12,-19.1,KAN_B_hour_v03.csv
2013,1,18,13,-18.64,KAN_B_hour_v03.csv
2013,1,18,14,-18.95,KAN_B_hour_v03.csv
2013,1,18,15,-19.4,KAN_B_hour_v03.csv
2013,1,18,16,-19.78,KAN_B_hour_v03.csv
2013,1,18,17,-19.78,KAN_B_hour_v03.csv
2013,1,18,18,-19.89,KAN_B_hour_v03.csv
2013,1,18,19,-19.81,KAN_B_hour_v03.csv
2013,1,18,20,-19.82,KAN_B_hour_v03.csv
2013,1,18,21,-19.75,KAN_B_hour_v03.csv
2013,1,18,22,-20.17,KAN_B_hour_v03.csv
2013,1,18,23,-19.4,KAN_B_hour_v03.csv
2013,1,19,0,-18.97,KAN_B_hour_v03.csv
2013,1,19,1,-18.44,KAN_B_hour_v03.csv
2013,1,19,2,-19.28,KAN_B_hour_v03.csv
2013,1,19,3,-18.89,KAN_B_hour_v03.csv
2013,1,19,4,-19.48,KAN_B_hour_v03.csv
2013,1,19,5,-18.37,KAN_B_hour_v03.csv
2013,1,19,6,-12.25,KAN_B_hour_v03.csv
2013,1,19,7,-9.04,KAN_B_hour_v03.csv
2013,1,19,8,-7.09,KAN_B_hour_v03.csv
2013,1,19,9,-7.09,KAN_B_hour_v03.csv
2013,1,19,10,-6.52,KAN_B_hour_v03.csv
2013,1,19,11,-6.98,KAN_B_hour_v03.csv
2013,1,19,12,-7.04,KAN_B_hour_v03.csv
2013,1,19,13,-6.09,KAN_B_hour_v03.csv
2013,1,19,14,-6.39,KAN_B_hour_v03.csv
2013,1,19,15,-4.74,KAN_B_hour_v03.csv
2013,1,19,16,-4.35,KAN_B_hour_v03.csv
2013,1,19,17,-2.44,KAN_B_hour_v03.csv
2013,1,19,18,-5.35,KAN_B_hour_v03.csv
2013,1,19,19,-8.69,KAN_B_hour_v03.csv
2013,1,19,20,-10.62,KAN_B_hour_v03.csv
2013,1,19,21,-11.11,KAN_B_hour_v03.csv
2013,1,19,22,-10.33,KAN_B_hour_v03.csv
2013,1,19,23,-10.28,KAN_B_hour_v03.csv
2013,1,20,0,-10.97,KAN_B_hour_v03.csv
2013,1,20,1,-11.37,KAN_B_hour_v03.csv
2013,1,20,2,-12.07,KAN_B_hour_v03.csv
2013,1,20,3,-11.8,KAN_B_hour_v03.csv
2013,1,20,4,-11.21,KAN_B_hour_v03.csv
2013,1,20,5,-10.49,KAN_B_hour_v03.csv
2013,1,20,6,-11.06,KAN_B_hour_v03.csv
2013,1,20,7,-10.87,KAN_B_hour_v03.csv
2013,1,20,8,-11.0,KAN_B_hour_v03.csv
2013,1,20,9,-11.15,KAN_B_hour_v03.csv
2013,1,20,10,-12.59,KAN_B_hour_v03.csv
2013,1,20,11,-12.76,KAN_B_hour_v03.csv
2013,1,20,12,-12.66,KAN_B_hour_v03.csv
2013,1,20,13,-12.35,KAN_B_hour_v03.csv
2013,1,20,14,-12.84,KAN_B_hour_v03.csv
2013,1,20,15,-13.12,KAN_B_hour_v03.csv
2013,1,20,16,-11.93,KAN_B_hour_v03.csv
2013,1,20,17,-5.35,KAN_B_hour_v03.csv
2013,1,20,18,-1.26,KAN_B_hour_v03.csv
2013,1,20,19,-0.85,KAN_B_hour_v03.csv
2013,1,20,20,-0.07,KAN_B_hour_v03.csv
2013,1,20,21,1.0,KAN_B_hour_v03.csv
2013,1,20,22,1.29,KAN_B_hour_v03.csv
2013,1,20,23,0.88,KAN_B_hour_v03.csv
2013,1,21,0,-0.12,KAN_B_hour_v03.csv
2013,1,21,1,-0.19,KAN_B_hour_v03.csv
2013,1,21,2,-0.34,KAN_B_hour_v03.csv
2013,1,21,3,-0.47,KAN_B_hour_v03.csv
2013,1,21,4,1.26,KAN_B_hour_v03.csv
2013,1,21,5,0.72,KAN_B_hour_v03.csv
2013,1,21,6,-0.03,KAN_B_hour_v03.csv
2013,1,21,7,1.19,KAN_B_hour_v03.csv
2013,1,21,8,1.17,KAN_B_hour_v03.csv
2013,1,21,9,0.31,KAN_B_hour_v03.csv
2013,1,21,10,1.4,KAN_B_hour_v03.csv
2013,1,21,11,0.13,KAN_B_hour_v03.csv
2013,1,21,12,1.11,KAN_B_hour_v03.csv
2013,1,21,13,1.63,KAN_B_hour_v03.csv
2013,1,21,14,1.23,KAN_B_hour_v03.csv
2013,1,21,15,1.79,KAN_B_hour_v03.csv
2013,1,21,16,1.33,KAN_B_hour_v03.csv
2013,1,21,17,1.14,KAN_B_hour_v03.csv
2013,1,21,18,0.91,KAN_B_hour_v03.csv
2013,1,21,19,0.41,KAN_B_hour_v03.csv
2013,1,21,20,1.7,KAN_B_hour_v03.csv
2013,1,21,21,0.5,KAN_B_hour_v03.csv
2013,1,21,22,-0.47,KAN_B_hour_v03.csv
2013,1,21,23,0.71,KAN_B_hour_v03.csv
2013,1,22,0,2.1,KAN_B_hour_v03.csv
2013,1,22,1,2.51,KAN_B_hour_v03.csv
2013,1,22,2,2.47,KAN_B_hour_v03.csv
2013,1,22,3,3.33,KAN_B_hour_v03.csv
2013,1,22,4,1.78,KAN_B_hour_v03.csv
2013,1,22,5,-0.26,KAN_B_hour_v03.csv
2013,1,22,6,-0.37,KAN_B_hour_v03.csv
2013,1,22,7,-0.81,KAN_B_hour_v03.csv
2013,1,22,8,-0.42,KAN_B_hour_v03.csv
2013,1,22,9,-0.42,KAN_B_hour_v03.csv
2013,1,22,10,-0.01,KAN_B_hour_v03.csv
2013,1,22,11,0.02,KAN_B_hour_v03.csv
2013,1,22,12,-0.13,KAN_B_hour_v03.csv
2013,1,22,13,-0.36,KAN_B_hour_v03.csv
2013,1,22,14,0.34,KAN_B_hour_v03.csv
2013,1,22,15,0.53,KAN_B_hour_v03.csv
2013,1,22,16,0.61,KAN_B_hour_v03.csv
2013,1,22,17,1.19,KAN_B_hour_v03.csv
2013,1,22,18,1.7,KAN_B_hour_v03.csv
2013,1,22,19,2.05,KAN_B_hour_v03.csv
2013,1,22,20,2.56,KAN_B_hour_v03.csv
2013,1,22,21,2.23,KAN_B_hour_v03.csv
2013,1,22,22,2.72,KAN_B_hour_v03.csv
2013,1,22,23,2.87,KAN_B_hour_v03.csv
2013,1,23,0,2.8,KAN_B_hour_v03.csv
2013,1,23,1,2.38,KAN_B_hour_v03.csv
2013,1,23,2,2.2,KAN_B_hour_v03.csv
2013,1,23,3,1.6,KAN_B_hour_v03.csv
2013,1,23,4,0.8,KAN_B_hour_v03.csv
2013,1,23,5,0.95,KAN_B_hour_v03.csv
2013,1,23,6,0.93,KAN_B_hour_v03.csv
2013,1,23,7,0.73,KAN_B_hour_v03.csv
2013,1,23,8,1.04,KAN_B_hour_v03.csv
2013,1,23,9,1.3,KAN_B_hour_v03.csv
2013,1,23,10,0.61,KAN_B_hour_v03.csv
2013,1,23,11,0.23,KAN_B_hour_v03.csv
2013,1,23,12,0.27,KAN_B_hour_v03.csv
2013,1,23,13,0.04,KAN_B_hour_v03.csv
2013,1,23,14,0.59,KAN_B_hour_v03.csv
2013,1,23,15,0.92,KAN_B_hour_v03.csv
2013,1,23,16,0.69,KAN_B_hour_v03.csv
2013,1,23,17,0.82,KAN_B_hour_v03.csv
2013,1,23,18,0.94,KAN_B_hour_v03.csv
2013,1,23,19,0.76,KAN_B_hour_v03.csv
2013,1,23,20,0.63,KAN_B_hour_v03.csv
2013,1,23,21,-0.06,KAN_B_hour_v03.csv
2013,1,23,22,-0.28,KAN_B_hour_v03.csv
2013,1,23,23,-1.31,KAN_B_hour_v03.csv
2013,1,24,0,-0.92,KAN_B_hour_v03.csv
2013,1,24,1,-0.39,KAN_B_hour_v03.csv
2013,1,24,2,0.09,KAN_B_hour_v03.csv
2013,1,24,3,-0.75,KAN_B_hour_v03.csv
2013,1,24,4,-0.88,KAN_B_hour_v03.csv
2013,1,24,5,-1.45,KAN_B_hour_v03.csv
2013,1,24,6,-1.52,KAN_B_hour_v03.csv
2013,1,24,7,-1.25,KAN_B_hour_v03.csv
2013,1,24,8,-0.73,KAN_B_hour_v03.csv
2013,1,24,9,-0.7,KAN_B_hour_v03.csv
2013,1,24,10,-0.22,KAN_B_hour_v03.csv
2013,1,24,11,0.5,KAN_B_hour_v03.csv
2013,1,24,12,0.16,KAN_B_hour_v03.csv
2013,1,24,13,-0.05,KAN_B_hour_v03.csv
2013,1,24,14,0.34,KAN_B_hour_v03.csv
2013,1,24,15,0.19,KAN_B_hour_v03.csv
2013,1,24,16,-0.36,KAN_B_hour_v03.csv
2013,1,24,17,-0.23,KAN_B_hour_v03.csv
2013,1,24,18,-0.8,KAN_B_hour_v03.csv
2013,1,24,19,-0.84,KAN_B_hour_v03.csv
2013,1,24,20,-1.2,KAN_B_hour_v03.csv
2013,1,24,21,-1.81,KAN_B_hour_v03.csv
2013,1,24,22,-1.72,KAN_B_hour_v03.csv
2013,1,24,23,-1.74,KAN_B_hour_v03.csv
2013,1,25,0,-2.55,KAN_B_hour_v03.csv
2013,1,25,1,-3.09,KAN_B_hour_v03.csv
2013,1,25,2,-3.26,KAN_B_hour_v03.csv
2013,1,25,3,-2.82,KAN_B_hour_v03.csv
2013,1,25,4,-2.91,KAN_B_hour_v03.csv
2013,1,25,5,-2.53,KAN_B_hour_v03.csv
2013,1,25,6,-2.92,KAN_B_hour_v03.csv
2013,1,25,7,-3.3,KAN_B_hour_v03.csv
2013,1,25,8,-3.22,KAN_B_hour_v03.csv
2013,1,25,9,-3.98,KAN_B_hour_v03.csv
2013,1,25,10,-3.98,KAN_B_hour_v03.csv
2013,1,25,11,-3.68,KAN_B_hour_v03.csv
2013,1,25,12,-4.24,KAN_B_hour_v03.csv
2013,1,25,13,-4.93,KAN_B_hour_v03.csv
2013,1,25,14,-4.6,KAN_B_hour_v03.csv
2013,1,25,15,-4.17,KAN_B_hour_v03.csv
2013,1,25,16,-4.54,KAN_B_hour_v03.csv
2013,1,25,17,-5.03,KAN_B_hour_v03.csv
2013,1,25,18,-5.37,KAN_B_hour_v03.csv
2013,1,25,19,-5.65,KAN_B_hour_v03.csv
2013,1,25,20,-6.11,KAN_B_hour_v03.csv
2013,1,25,21,-7.21,KAN_B_hour_v03.csv
2013,1,25,22,-7.63,KAN_B_hour_v03.csv
2013,1,25,23,-8.03,KAN_B_hour_v03.csv
2013,1,26,0,-8.03,KAN_B_hour_v03.csv
2013,1,26,1,-7.87,KAN_B_hour_v03.csv
2013,1,26,2,-8.08,KAN_B_hour_v03.csv
2013,1,26,3,-7.87,KAN_B_hour_v03.csv
2013,1,26,4,-8.07,KAN_B_hour_v03.csv
2013,1,26,5,-9.01,KAN_B_hour_v03.csv
2013,1,26,6,-9.87,KAN_B_hour_v03.csv
2013,1,26,7,-10.65,KAN_B_hour_v03.csv
2013,1,26,8,-10.47,KAN_B_hour_v03.csv
2013,1,26,9,-10.7,KAN_B_hour_v03.csv
2013,1,26,10,-10.68,KAN_B_hour_v03.csv
2013,1,26,11,-11.43,KAN_B_hour_v03.csv
2013,1,26,12,-12.0,KAN_B_hour_v03.csv
2013,1,26,13,-12.12,KAN_B_hour_v03.csv
2013,1,26,14,-11.9,KAN_B_hour_v03.csv
2013,1,26,15,-11.82,KAN_B_hour_v03.csv
2013,1,26,16,-12.08,KAN_B_hour_v03.csv
2013,1,26,17,-12.69,KAN_B_hour_v03.csv
2013,1,26,18,-13.17,KAN_B_hour_v03.csv
2013,1,26,19,-13.25,KAN_B_hour_v03.csv
2013,1,26,20,-13.63,KAN_B_hour_v03.csv
2013,1,26,21,-13.08,KAN_B_hour_v03.csv
2013,1,26,22,-13.48,KAN_B_hour_v03.csv
2013,1,26,23,-14.11,KAN_B_hour_v03.csv
2013,1,27,0,-14.3,KAN_B_hour_v03.csv
2013,1,27,1,-14.55,KAN_B_hour_v03.csv
2013,1,27,2,-15.3,KAN_B_hour_v03.csv
2013,1,27,3,-15.37,KAN_B_hour_v03.csv
2013,1,27,4,-15.66,KAN_B_hour_v03.csv
2013,1,27,5,-16.02,KAN_B_hour_v03.csv
2013,1,27,6,-15.86,KAN_B_hour_v03.csv
2013,1,27,7,-16.43,KAN_B_hour_v03.csv
2013,1,27,8,-15.97,KAN_B_hour_v03.csv
2013,1,27,9,-15.56,KAN_B_hour_v03.csv
2013,1,27,10,-16.03,KAN_B_hour_v03.csv
2013,1,27,11,-16.08,KAN_B_hour_v03.csv
2013,1,27,12,-17.08,KAN_B_hour_v03.csv
2013,1,27,13,-17.11,KAN_B_hour_v03.csv
2013,1,27,14,-17.67,KAN_B_hour_v03.csv
2013,1,27,15,-16.4,KAN_B_hour_v03.csv
2013,1,27,16,-15.88,KAN_B_hour_v03.csv
2013,1,27,17,-15.72,KAN_B_hour_v03.csv
2013,1,27,18,-16.36,KAN_B_hour_v03.csv
2013,1,27,19,-16.57,KAN_B_hour_v03.csv
2013,1,27,20,-17.08,KAN_B_hour_v03.csv
2013,1,27,21,-16.63,KAN_B_hour_v03.csv
2013,1,27,22,-16.66,KAN_B_hour_v03.csv
2013,1,27,23,-16.93,KAN_B_hour_v03.csv
2013,1,28,0,-16.27,KAN_B_hour_v03.csv
2013,1,28,1,-16.47,KAN_B_hour_v03.csv
2013,1,28,2,-16.0,KAN_B_hour_v03.csv
2013,1,28,3,-15.88,KAN_B_hour_v03.csv
2013,1,28,4,-17.11,KAN_B_hour_v03.csv
2013,1,28,5,-17.3,KAN_B_hour_v03.csv
2013,1,28,6,-16.78,KAN_B_hour_v03.csv
2013,1,28,7,-16.6,KAN_B_hour_v03.csv
2013,1,28,8,-16.06,KAN_B_hour_v03.csv
2013,1,28,9,-16.01,KAN_B_hour_v03.csv
2013,1,28,10,-15.83,KAN_B_hour_v03.csv
2013,1,28,11,-15.34,KAN_B_hour_v03.csv
2013,1,28,12,-14.74,KAN_B_hour_v03.csv
2013,1,28,13,-13.88,KAN_B_hour_v03.csv
2013,1,28,14,-14.63,KAN_B_hour_v03.csv
2013,1,28,15,-15.48,KAN_B_hour_v03.csv
2013,1,28,16,-15.01,KAN_B_hour_v03.csv
2013,1,28,17,-16.66,KAN_B_hour_v03.csv
2013,1,28,18,-16.08,KAN_B_hour_v03.csv
2013,1,28,19,-16.33,KAN_B_hour_v03.csv
2013,1,28,20,-18.25,KAN_B_hour_v03.csv
2013,1,28,21,-17.62,KAN_B_hour_v03.csv
2013,1,28,22,-16.82,KAN_B_hour_v03.csv
2013,1,28,23,-18.32,KAN_B_hour_v03.csv
2013,1,29,0,-18.26,KAN_B_hour_v03.csv
2013,1,29,1,-18.44,KAN_B_hour_v03.csv
2013,1,29,2,-18.89,KAN_B_hour_v03.csv
2013,1,29,3,-18.43,KAN_B_hour_v03.csv
2013,1,29,4,-17.65,KAN_B_hour_v03.csv
2013,1,29,5,-18.02,KAN_B_hour_v03.csv
2013,1,29,6,-18.47,KAN_B_hour_v03.csv
2013,1,29,7,-18.57,KAN_B_hour_v03.csv
